UniProt	GeneID	Gene Name	GO cell surface	GO plasma membrane	GeneID - human	Gene Name - human	UniProt - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
A0A5F8A6U2		CD82	FALSE	FALSE	3732	CD82	P27701	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A6V4		OR52N2	FALSE	FALSE	390077	OR52N2	Q8NGI0		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8A6W8		ARHGAP10	FALSE	FALSE	79658	ARHGAP10	A1A4S6		FALSE	TRUE	FALSE	TRUE	1	1
A0A5F8A6Z8		CNNM4	FALSE	FALSE	26504	CNNM4	Q6P4Q7	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A703		EPO	FALSE	FALSE	2056	EPO	P01588		FALSE	FALSE	TRUE	FALSE	1	0
A0A5F8A728		PTPRK	FALSE	FALSE	5796	PTPRK	Q15262	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A5F8A730		TSPAN8	FALSE	FALSE	7103	TSPAN8	P19075	2 - putative	TRUE	FALSE	TRUE	TRUE	3	1
A0A5F8A734		PTPRM	FALSE	FALSE	5797	PTPRM	P28827	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A745		LMAN2	FALSE	FALSE	10960	LMAN2	Q12907	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A5F8A755		SLC2A13	FALSE	FALSE	114134	SLC2A13	Q96QE2	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A773		SSTR2	FALSE	FALSE	6752	SSTR2	P30874		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8A788		HEG1	FALSE	FALSE	57493	HEG1	Q9ULI3	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A5F8A793		ENPP6	FALSE	TRUE	133121	ENPP6	Q6UWR7		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A798		KCNJ5	FALSE	FALSE	3762	KCNJ5	P48544		FALSE	TRUE	TRUE	TRUE	2	1
A0A5F8A7A5		MET	FALSE	FALSE	4233	MET	P08581	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A5F8A7A6		SAR1B	FALSE	FALSE	51128	SAR1B	Q9Y6B6		FALSE	TRUE	FALSE	FALSE	1	0
A0A5F8A7C2		STX3	FALSE	FALSE	6809	STX3	Q13277		FALSE	TRUE	FALSE	TRUE	1	1
A0A5F8A7D3		FCGR2A	FALSE	FALSE	2212	FCGR2A	P12318	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A7E0		ITGAX	FALSE	TRUE	3687	ITGAX	P20702	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A5F8A7E2		PCDHB5	FALSE	TRUE	26167	PCDHB5	Q9Y5E4		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A7E9		CD72	FALSE	TRUE	971	CD72	P21854	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
A0A5F8A7F1		ADAMTS7	FALSE	FALSE	11173	ADAMTS7	Q9UKP4		FALSE	TRUE	TRUE	FALSE	2	0
A0A5F8A7G4		IFNGR1	FALSE	FALSE	3459	IFNGR1	P15260	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A7H0	708447	TMEM9B	FALSE	FALSE	56674	TMEM9B	Q9NQ34		TRUE	FALSE	FALSE	FALSE	1	0
A0A5F8A7I7		F13A1	FALSE	FALSE	2162	F13A1	P00488	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A7J1		LTBP1	FALSE	FALSE	4052	LTBP1	Q14766	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A7N3		AQP5	FALSE	FALSE	362	AQP5	P55064		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8A7P6		SEC23A	FALSE	FALSE	10484	SEC23A	Q15436		FALSE	TRUE	FALSE	FALSE	1	0
A0A5F8A7R3		LRTM2	FALSE	FALSE	654429	LRTM2	Q8N967		TRUE	FALSE	FALSE	FALSE	1	0
A0A5F8A7S8		KCNJ5	FALSE	FALSE	3762	KCNJ5	P48544		FALSE	TRUE	TRUE	TRUE	2	1
A0A5F8A7T3		IGKC	FALSE	FALSE		IGKC	P01834		FALSE	FALSE	TRUE	TRUE	1	1
A0A5F8A7T8		EVA1C	FALSE	FALSE	59271	EVA1C	P58658		TRUE	FALSE	FALSE	FALSE	1	0
A0A5F8A7U2		EPHB3	FALSE	FALSE	2049	EPHB3	P54753	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A7U9		PIEZO1	FALSE	FALSE	9780	PIEZO1	Q92508	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A7V5		SEMA6D	FALSE	FALSE	80031	SEMA6D	Q8NFY4		TRUE	FALSE	TRUE	TRUE	2	1
A0A5F8A7W7		ANO3	FALSE	FALSE	63982	ANO3	Q9BYT9		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8A7W8		SEL1L	FALSE	FALSE	6400	SEL1L	Q9UBV2	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A7X2		CYTH2	FALSE	FALSE	9266	CYTH2	Q99418		FALSE	TRUE	FALSE	TRUE	1	1
A0A5F8A7Y0		CA12	FALSE	FALSE	771	CA12	O43570	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A7Y1		CD86	FALSE	FALSE	942	CD86	P42081	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A5F8A7Y5		SLC6A12	FALSE	TRUE	6539	SLC6A12	P48065		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A7Z1		AKAP11	FALSE	FALSE	11215	AKAP11	Q9UKA4	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	1
A0A5F8A801		CNTNAP2	FALSE	FALSE	26047	CNTNAP2	Q9UHC6	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A5F8A802		ITGB2	FALSE	TRUE	3689	ITGB2	P05107	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A5F8A811		STX3	FALSE	FALSE	6809	STX3	Q13277		FALSE	TRUE	FALSE	TRUE	1	1
A0A5F8A816		SLC22A2	FALSE	FALSE	6582	SLC22A2	O15244		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8A822		AMBP	FALSE	FALSE	259	AMBP	P02760	1 - high confidence	FALSE	FALSE	TRUE	TRUE	2	1
A0A5F8A831		TNC	FALSE	FALSE	3371	TNC	P24821	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A848		ENO1	FALSE	FALSE	2023	ENO1	P06733	1 - high confidence	FALSE	FALSE	TRUE	TRUE	2	1
A0A5F8A869		PRRC2C	FALSE	FALSE	23215	PRRC2C	Q9Y520	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A870		CD4	FALSE	FALSE	920	CD4	P01730	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A5F8A8C4		ATRN	FALSE	FALSE	8455	ATRN	O75882	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A8C7		STAB1	FALSE	FALSE	23166	STAB1	Q9NY15	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A8D4		ADGRE2	FALSE	FALSE	30817	ADGRE2	Q9UHX3	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A8E3		VNN1	FALSE	FALSE	8876	VNN1	O95497	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A8E9		CRTAM	FALSE	FALSE	56253	CRTAM	O95727		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8A8F1		TMEM131	FALSE	FALSE	23505	TMEM131	Q92545	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A8F4		SLC7A5	FALSE	FALSE	8140	SLC7A5	Q01650	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A5F8A8J0		RTN4	FALSE	FALSE	57142	RTN4	Q9NQC3	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A5F8A8J4	713509	SLC36A2	FALSE	FALSE	153201	SLC36A2	Q495M3		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8A8K1		L1CAM	FALSE	FALSE	3897	L1CAM	P32004	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A5F8A8K2		TMEM87B	FALSE	FALSE	84910	TMEM87B	Q96K49	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A5F8A8K4		CREG1	FALSE	FALSE	8804	CREG1	O75629	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A8L8		HSPA13	FALSE	FALSE	6782	HSPA13	P48723	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	1
A0A5F8A8P2		GALNT11	FALSE	FALSE	63917	GALNT11	Q8NCW6	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A8R9		ABI3BP	FALSE	FALSE	25890	ABI3BP	Q7Z7G0	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A8T6		OR2I1P	FALSE	TRUE		OR2I1P	Q8NGU4		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A8V7		PRRC2C	FALSE	FALSE	23215	PRRC2C	Q9Y520	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A8W0		ATRN	FALSE	FALSE	8455	ATRN	O75882	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A8W6		CNNM4	FALSE	FALSE	26504	CNNM4	Q6P4Q7	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A8Y1		SYT4	FALSE	FALSE	6860	SYT4	Q9H2B2		FALSE	TRUE	FALSE	TRUE	1	1
A0A5F8A8Y5		GAS1	FALSE	FALSE	2619	GAS1	P54826		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8A8Z3		TM7SF3	FALSE	FALSE	51768	TM7SF3	Q9NS93		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8A928		HSPG2	FALSE	FALSE	3339	HSPG2	P98160	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
A0A5F8A932		MMP25	FALSE	FALSE	64386	MMP25	Q9NPA2		TRUE	TRUE	FALSE	TRUE	2	1
A0A5F8A935		KCNJ12	FALSE	FALSE	3768	KCNJ12	Q14500		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8A958		METTL9	FALSE	FALSE	51108	METTL9	Q9H1A3	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A998		XRCC6	FALSE	FALSE	2547	XRCC6	P12956	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A9A2		PDGFRB	FALSE	TRUE	5159	PDGFRB	P09619	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A5F8A9A7		CD22	FALSE	FALSE	933	CD22	P20273	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A5F8A9D5		OR7E24	FALSE	TRUE	26648	OR7E24	Q6IFN5		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A9D9		IL13RA2	FALSE	FALSE	3598	IL13RA2	Q14627	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A5F8A9E0		LMO7	FALSE	FALSE	4008	LMO7	Q8WWI1		FALSE	FALSE	TRUE	TRUE	1	1
A0A5F8A9E3		FBLN2	FALSE	FALSE	2199	FBLN2	P98095	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A9R6		KCNJ12	FALSE	FALSE	3768	KCNJ12	Q14500		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8A9T0		ACVR2B	FALSE	FALSE	93	ACVR2B	Q13705	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	1
A0A5F8A9W3		L1CAM	FALSE	FALSE	3897	L1CAM	P32004	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A5F8A9X2		LYPD3	FALSE	FALSE	27076	LYPD3	O95274	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A9Z1		FGF22	FALSE	FALSE	27006	FGF22	Q9HCT0		FALSE	TRUE	TRUE	FALSE	2	0
A0A5F8A9Z3		SCARB1	FALSE	FALSE	949	SCARB1	Q8WTV0	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A5F8A9Z4		PXDN	FALSE	FALSE	7837	PXDN	Q92626	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A9Z8		HSPG2	FALSE	FALSE	3339	HSPG2	P98160	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
A0A5F8AA15		GALNS	FALSE	FALSE	2588	GALNS	P34059	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8AA25		SAR1B	FALSE	FALSE	51128	SAR1B	Q9Y6B6		FALSE	TRUE	FALSE	FALSE	1	0
A0A5F8AA37		CNR1	FALSE	FALSE	1268	CNR1	P21554		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8AA44		DNER	FALSE	FALSE	92737	DNER	Q8NFT8	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8AA46		TOR1A	FALSE	FALSE	1861	TOR1A	O14656		FALSE	TRUE	FALSE	FALSE	1	0
A0A5F8AA53		EMP2	FALSE	FALSE	2013	EMP2	P54851	2 - putative	TRUE	TRUE	TRUE	TRUE	4	1
A0A5F8AA63		NTRK2	FALSE	TRUE	4915	NTRK2	Q16620	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
A0A5F8AA75		ERBB4	FALSE	FALSE	2066	ERBB4	Q15303		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8AA85		CYBB	FALSE	FALSE	1536	CYBB	P04839	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8AA88		CLEC12A	FALSE	FALSE	160364	CLEC12A	Q5QGZ9	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8AAB3		GFY	FALSE	FALSE	100507003	GFY	I3L273		TRUE	FALSE	FALSE	FALSE	1	0
A0A5F8AAB5		ANO1	FALSE	TRUE	55107	ANO1	Q5XXA6		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AAC1		OR1I1	FALSE	TRUE	126370	OR1I1	O60431		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AAD4		HGSNAT	FALSE	FALSE	138050	HGSNAT	Q68CP4	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A5F8AAD6		HSPA9	FALSE	FALSE	3313	HSPA9	P38646		FALSE	TRUE	FALSE	FALSE	1	0
A0A5F8AAF4		PTPRF	FALSE	FALSE	5792	PTPRF	P10586	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	1
A0A5F8AAH1		SYT14	FALSE	FALSE	255928	SYT14	Q8NB59		FALSE	TRUE	FALSE	FALSE	1	0
A0A5F8AAI4		TNFRSF10A	FALSE	TRUE	8797	TNFRSF10A	O00220		TRUE	FALSE	TRUE	TRUE	2	2
A0A5F8AAI6		AMHR2	FALSE	FALSE	269	AMHR2	Q16671		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8AAL0		CHL1	FALSE	TRUE	10752	CHL1	O00533	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8AAL3		CRELD2	FALSE	FALSE	79174	CRELD2	Q6UXH1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8AAN1		CSF1	FALSE	FALSE	1435	CSF1	P09603	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8AAQ6		HTR3A	FALSE	TRUE	3359	HTR3A	P46098		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AAS6	713216	HM13	FALSE	FALSE	81502	HM13	Q8TCT9		TRUE	TRUE	TRUE	TRUE	3	1
A0A5F8AAU3		SUN1	FALSE	FALSE	23353	SUN1	O94901	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8AAU8		MS4A2	FALSE	TRUE	2206	MS4A2	Q01362		FALSE	TRUE	TRUE	TRUE	2	2
A0A5F8AAW7		VDAC2	FALSE	FALSE	7417	VDAC2	P45880	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8AAW9		NCLN	FALSE	FALSE	56926	NCLN	Q969V3	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8AAY5		TAS2R14	FALSE	FALSE	50840	TAS2R14	Q9NYV8		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8AAZ9		EGFL8	FALSE	FALSE	80864	EGFL8	Q99944		FALSE	FALSE	TRUE	FALSE	1	0
A0A5F8AB00		SLC7A11	FALSE	FALSE	23657	SLC7A11	Q9UPY5		FALSE	FALSE	TRUE	TRUE	1	1
A0A5F8AB13		PLBD2	FALSE	FALSE	196463	PLBD2	Q8NHP8	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8AB20		PTPRZ1	FALSE	FALSE	5803	PTPRZ1	P23471	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8AB46		EFNA2	FALSE	FALSE	1943	EFNA2	O43921		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8AB69		CSF1R	FALSE	FALSE	1436	CSF1R	P07333		TRUE	TRUE	TRUE	TRUE	3	1
A0A5F8AB84		GABRG2	FALSE	TRUE	2566	GABRG2	P18507		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AB91		WNT5A	FALSE	FALSE	7474	WNT5A	P41221	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3	1
A0A5F8ABB1		PDIA4	FALSE	FALSE	9601	PDIA4	P13667		FALSE	FALSE	TRUE	FALSE	1	0
A0A5F8ABB2		TSPAN1	FALSE	FALSE	10103	TSPAN1	O60635	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8ABB7		ITGB1	FALSE	TRUE	3688	ITGB1	P05556	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A5F8ABC8		FKTN	FALSE	FALSE	2218	FKTN	O75072	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8ABD2		GPM6B	FALSE	FALSE	2824	GPM6B	Q13491	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8ABD3		BIRC6	FALSE	FALSE	57448	BIRC6	Q9NR09	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8ABE0		OR10G7	FALSE	TRUE	390265	OR10G7	Q8NGN6		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ABE5		OR1C1	FALSE	TRUE	26188	OR1C1	Q15619		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ABF3		TSPAN32	FALSE	FALSE	10077	TSPAN32	Q96QS1		FALSE	FALSE	TRUE	TRUE	1	1
A0A5F8ABF6		CD53	FALSE	FALSE	963	CD53	P19397	2 - putative	TRUE	TRUE	TRUE	TRUE	4	1
A0A5F8ABH4		ASIC5	FALSE	FALSE	51802	ASIC5	Q9NY37		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8ABI6		ITGA1	FALSE	TRUE	3672	ITGA1	P56199	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A5F8ABK3		PVR	FALSE	FALSE	5817	PVR	P15151	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A5F8ABK5		TMEM204	FALSE	FALSE	79652	TMEM204	Q9BSN7		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8ABL1		BSG	FALSE	TRUE	682	BSG	P35613	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8ABM2		CFH	FALSE	FALSE	3075	CFH	P08603	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8ABM7		JAG2	FALSE	FALSE	3714	JAG2	Q9Y219	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8ABN8		OR52B6	FALSE	TRUE	340980	OR52B6	Q8NGF0		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ABP1		CTNND2	FALSE	FALSE	1501	CTNND2	Q9UQB3		FALSE	TRUE	FALSE	TRUE	1	1
A0A5F8ABQ1		ESAM	FALSE	FALSE	90952	ESAM	Q96AP7	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8ABQ8		SLC9A9	FALSE	FALSE	285195	SLC9A9	Q8IVB4	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A5F8ABR0		VPS13B	FALSE	FALSE	157680	VPS13B	Q7Z7G8		FALSE	TRUE	FALSE	FALSE	1	0
A0A5F8ABR3		FLVCR1	FALSE	FALSE	28982	FLVCR1	Q9Y5Y0		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8ABS6		ART3	FALSE	FALSE	419	ART3	Q13508		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8ABT5		DTNBP1	FALSE	FALSE	84062	DTNBP1	Q96EV8		FALSE	TRUE	FALSE	TRUE	1	1
A0A5F8ABU1		LRFN1	FALSE	FALSE	57622	LRFN1	Q9P244	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A5F8ABU9		SIGLECL1	FALSE	FALSE	284369	SIGLECL1	Q8N7X8		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8ABV0		CDHR2	FALSE	TRUE	54825	CDHR2	Q9BYE9		TRUE	TRUE	FALSE	TRUE	2	2
A0A5F8ABV5		SLC2A2	FALSE	FALSE	6514	SLC2A2	P11168		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8ABW1		B4GALT5	FALSE	FALSE	9334	B4GALT5	O43286	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8AC00		OR51S1	FALSE	TRUE	119692	OR51S1	Q8NGJ8		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AC21		ERBB4	FALSE	FALSE	2066	ERBB4	Q15303		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8AC32		OR8B8	FALSE	TRUE	26493	OR8B8	Q15620		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AC63		EPHA5	FALSE	TRUE	2044	EPHA5	P54756	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A5F8AC64		TTYH1	FALSE	FALSE	57348	TTYH1	Q9H313		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8AC66		CD5L	FALSE	FALSE	922	CD5L	O43866		FALSE	FALSE	TRUE	TRUE	1	1
A0A5F8AC67		ADGRG5	FALSE	FALSE	221188	ADGRG5	Q8IZF4		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8AC72		LMAN2L	FALSE	FALSE	81562	LMAN2L	Q9H0V9	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A5F8AC78		CLU	FALSE	FALSE	1191	CLU	P10909	1 - high confidence	FALSE	FALSE	TRUE	FALSE	2	0
A0A5F8AC84	719428	TPM4	FALSE	FALSE	7171	TPM4	P67936		FALSE	TRUE	FALSE	FALSE	1	0
A0A5F8ACA7		OR10W1	FALSE	TRUE	81341	OR10W1	Q8NGF6		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ACC2		OR14K1	FALSE	TRUE		OR14K1	Q8NGZ2		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ACC7		CANT1	FALSE	FALSE	124583	CANT1	Q8WVQ1	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A5F8ACC8		CES1	FALSE	FALSE	1066	CES1	P23141	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8ACD6		CHGA	FALSE	FALSE	1113	CHGA	P10645	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8ACD7		FREM2	FALSE	FALSE	341640	FREM2	Q5SZK8	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8ACE5		ITGB2	FALSE	TRUE	3689	ITGB2	P05107	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A5F8ACG3		DGCR6	FALSE	FALSE	8214	DGCR6	Q14129		FALSE	TRUE	FALSE	FALSE	1	0
A0A5F8ACH5		SELPLG	FALSE	FALSE	6404	SELPLG	Q14242	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8ACK4		NPTN	FALSE	TRUE	27020	NPTN	Q9Y639	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A5F8ACL9		TNS1	FALSE	FALSE	7145	TNS1	Q9HBL0		FALSE	FALSE	TRUE	FALSE	1	0
A0A5F8ACN8		ABCC5	FALSE	FALSE	10057	ABCC5	O15440	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8ACN9		TM2D3	FALSE	FALSE	80213	TM2D3	Q9BRN9	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8ACP2		SUSD2	FALSE	FALSE	56241	SUSD2	Q9UGT4	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8ACQ3		PDGFC	FALSE	FALSE	56034	PDGFC	Q9NRA1		FALSE	FALSE	TRUE	TRUE	1	1
A0A5F8ACS3		SHISA7	FALSE	FALSE	729956	SHISA7	A6NL88		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8ACW7		IGSF8	FALSE	FALSE	93185	IGSF8	Q969P0	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8ACW8		OGFOD1	FALSE	FALSE	55239	OGFOD1	Q8N543	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8ACX2		EFNA2	FALSE	FALSE	1943	EFNA2	O43921		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8AD19	107001019	TMEM116	FALSE	FALSE	89894	TMEM116	Q8NCL8		TRUE	FALSE	FALSE	FALSE	1	0
A0A5F8AD20		ARVCF	FALSE	TRUE	421	ARVCF	O00192		FALSE	TRUE	FALSE	TRUE	1	2
A0A5F8AD49		LAMB4	FALSE	FALSE	22798	LAMB4	A4D0S4		FALSE	TRUE	FALSE	FALSE	1	0
A0A5F8AD76		SLC12A7	FALSE	TRUE	10723	SLC12A7	Q9Y666	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8AD81		OR4D10	FALSE	TRUE	390197	OR4D10	Q8NGI6		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AD82		LYPD3	FALSE	FALSE	27076	LYPD3	O95274	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8AD84		IFNAR2	FALSE	FALSE	3455	IFNAR2	P48551	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8AD94		ADGRF5	FALSE	FALSE	221395	ADGRF5	Q8IZF2	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A5F8ADA4		TMEM150B	FALSE	FALSE	284417	TMEM150B	A6NC51		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8ADA7		IGSF21	FALSE	FALSE	84966	IGSF21	Q96ID5		FALSE	FALSE	TRUE	TRUE	1	1
A0A5F8ADB4		FLT3LG	FALSE	FALSE	2323	FLT3LG	P49771		TRUE	FALSE	TRUE	TRUE	2	1
A0A5F8ADC5		ARF1	FALSE	FALSE	375	ARF1	P84077		FALSE	TRUE	FALSE	TRUE	1	1
