Gene Name	UniProt	GeneID	CSPA category	Surfaceome	CRISPR	GO cell surface	GO plasma membrane	Num cell surface evidence
ODF4	Q2M2E3	146852		FALSE	FALSE	FALSE	TRUE	0
AAK1	Q2M2I8	22848		FALSE	FALSE	FALSE	TRUE	0
MPEG1	Q2M385	219972		TRUE	FALSE	FALSE	FALSE	1
TMEM266	Q2M3C6	123591		FALSE	FALSE	FALSE	TRUE	0
ABCB5	Q2M3G0	340273		TRUE	FALSE	FALSE	TRUE	1
SHROOM1	Q2M3G4	134549		FALSE	FALSE	FALSE	TRUE	0
SLC5A9	Q2M3M2	200010		TRUE	FALSE	FALSE	TRUE	1
SLC35G1	Q2M3R5	159371		FALSE	FALSE	FALSE	TRUE	0
HYAL4	Q2M3T9	23553		FALSE	FALSE	TRUE	FALSE	1
RGS21	Q2M5E4	431704		FALSE	FALSE	FALSE	TRUE	0
RALGAPA2	Q2PPJ7	57186		FALSE	FALSE	FALSE	TRUE	0
VWC2	Q2TAL6	375567		FALSE	FALSE	FALSE	TRUE	0
PRTG	Q2VWP7	283659		TRUE	FALSE	FALSE	TRUE	1
SLC4A8	Q2Y0W8	9498		TRUE	FALSE	FALSE	TRUE	1
HLA-DRB5	Q30154	3127	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
HFE	Q30201	3077	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
TRIM16L	Q309B1	147166		FALSE	FALSE	FALSE	TRUE	0
ANO4	Q32M45	121601		FALSE	FALSE	FALSE	TRUE	0
LRRFIP1	Q32MZ4	9208		FALSE	FALSE	FALSE	TRUE	0
P3H1	Q32P28	64175	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
PLPPR5	Q32ZL2	163404		TRUE	FALSE	FALSE	TRUE	1
PTCHD3	Q3KNS1	374308		TRUE	FALSE	FALSE	FALSE	1
TMEM95	Q3KNT9	339168		TRUE	FALSE	FALSE	FALSE	1
SLC10A6	Q3KNW5	345274		TRUE	FALSE	FALSE	TRUE	1
CEACAM21	Q3KPI0	90273		TRUE	FALSE	FALSE	FALSE	1
PLEKHG6	Q3KR16	55200		FALSE	FALSE	FALSE	TRUE	0
GRAMD1B	Q3KR37	57476		TRUE	FALSE	FALSE	TRUE	1
TMEM30B	Q3MIR4	161291	2 - putative	FALSE	FALSE	FALSE	TRUE	1
MUCL3	Q3MIW9	135656		TRUE	FALSE	FALSE	TRUE	1
PIGY	Q3MUY2	84992		FALSE	FALSE	FALSE	TRUE	0
SHISAL1	Q3SXP7	85352		TRUE	FALSE	FALSE	FALSE	1
LRIT3	Q3SXY7	345193		TRUE	FALSE	FALSE	FALSE	1
ARL13B	Q3SXY8	200894		FALSE	FALSE	FALSE	TRUE	0
BBS9	Q3SYG4	27241		FALSE	FALSE	FALSE	TRUE	0
GNPTAB	Q3T906	79158	2 - putative	FALSE	FALSE	FALSE	FALSE	1
MGAT5B	Q3V5L5	146664	2 - putative	FALSE	FALSE	FALSE	FALSE	1
CCDC88A	Q3V6T2	55704		FALSE	FALSE	FALSE	TRUE	0
FAM174B	Q3ZCQ3	400451	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ZACN	Q401N2	353174		TRUE	FALSE	FALSE	TRUE	1
PARP14	Q460N5	54625		FALSE	FALSE	FALSE	TRUE	0
PLEKHN1	Q494U1	84069		FALSE	FALSE	FALSE	TRUE	0
CHRFAM7A	Q494W8	89832		FALSE	FALSE	FALSE	TRUE	0
TIGIT	Q495A1	201633	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
SLC36A2	Q495M3	153201		TRUE	FALSE	FALSE	TRUE	1
USH1G	Q495M9	124590		FALSE	FALSE	FALSE	TRUE	0
SLC36A3	Q495N2	285641		TRUE	FALSE	FALSE	FALSE	1
MMEL1	Q495T6	79258		TRUE	FALSE	FALSE	FALSE	1
FUT11	Q495W5	170384	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
CD300E	Q496F6	342510		TRUE	FALSE	FALSE	TRUE	1
NRN1L	Q496H8	123904		TRUE	FALSE	FALSE	TRUE	1
SV2C	Q496J9	22987		TRUE	FALSE	FALSE	TRUE	1
GPR33	Q49SQ1	2856		TRUE	FALSE	FALSE	TRUE	1
SLC9C1	Q4G0N8	285335		FALSE	FALSE	FALSE	TRUE	0
GXYLT1	Q4G148	283464	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
CDON	Q4KMG0	50937	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
TBC1D10B	Q4KMP7	26000		FALSE	FALSE	FALSE	TRUE	0
ANO6	Q4KMQ2	196527	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
NKAIN1	Q4KMZ8	79570		TRUE	FALSE	FALSE	TRUE	1
PLCH1	Q4KWH8	23007		FALSE	FALSE	FALSE	TRUE	0
SVEP1	Q4LDE5	79987		FALSE	TRUE	FALSE	FALSE	1
SLC22A6	Q4U2R8	9356		TRUE	FALSE	FALSE	TRUE	1
TMEM119	Q4V9L6	338773		FALSE	FALSE	FALSE	TRUE	0
AMOT	Q4VCS5	154796		FALSE	TRUE	TRUE	TRUE	2
ATP13A5	Q4VNC0	344905		TRUE	FALSE	FALSE	TRUE	1
ATP13A4	Q4VNC1	84239		FALSE	FALSE	FALSE	TRUE	0
SYTL3	Q4VX76	94120		FALSE	FALSE	FALSE	TRUE	0
TMEM259	Q4ZIN3	91304	2 - putative	FALSE	FALSE	FALSE	FALSE	1
SLC9B1	Q4ZJI4	150159		FALSE	FALSE	FALSE	TRUE	0
SLC39A12	Q504Y0	221074		TRUE	FALSE	FALSE	TRUE	1
LRRC24	Q50LG9	441381		TRUE	FALSE	FALSE	FALSE	1
ATP6AP1L	Q52LC2	92270		FALSE	FALSE	FALSE	TRUE	0
RFTN2	Q52LD8	130132		FALSE	FALSE	FALSE	TRUE	0
SEZ6	Q53EL9	124925		TRUE	FALSE	FALSE	TRUE	1
CEP55	Q53EZ4	55165		FALSE	FALSE	FALSE	TRUE	0
SLC44A4	Q53GD3	80736		TRUE	FALSE	FALSE	TRUE	1
PLEKHO1	Q53GL0	51177		FALSE	FALSE	FALSE	TRUE	0
TM4SF20	Q53R12	79853		TRUE	FALSE	FALSE	TRUE	1
CYBRD1	Q53TN4	79901		FALSE	FALSE	FALSE	TRUE	0
NAALADL2	Q58DX5	254827	2 - putative	FALSE	FALSE	FALSE	FALSE	1
SDK2	Q58EX2	54549	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
HSP90AB4P	Q58FF6			FALSE	FALSE	TRUE	TRUE	1
HSP90AB3P	Q58FF7			FALSE	FALSE	TRUE	TRUE	1
HSP90AB2P	Q58FF8			FALSE	FALSE	TRUE	TRUE	1
HSP90AA4P	Q58FG1			FALSE	FALSE	TRUE	TRUE	1
RUNDC3A	Q59EK9	10900		FALSE	FALSE	FALSE	TRUE	0
SPRN	Q5BIV9	503542		TRUE	FALSE	FALSE	TRUE	1
TMEM97	Q5BJF2	27346		FALSE	FALSE	FALSE	TRUE	0
SLC45A4	Q5BKX6	57210	2 - putative	TRUE	FALSE	FALSE	FALSE	2
CAVIN4	Q5BKX8	347273		FALSE	FALSE	FALSE	TRUE	0
FLG2	Q5D862	388698	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
UMODL1	Q5DID0	89766		TRUE	FALSE	TRUE	TRUE	2
IGSF11	Q5DX21	152404		TRUE	FALSE	FALSE	TRUE	1
RILPL1	Q5EBL4	353116		FALSE	FALSE	FALSE	TRUE	0
PDZD11	Q5EBL8	51248		FALSE	FALSE	FALSE	TRUE	0
PRRT3	Q5FWE3	285368		TRUE	FALSE	FALSE	FALSE	1
XKR9	Q5GH70	389668		FALSE	FALSE	FALSE	TRUE	0
XKR7	Q5GH72	343702		FALSE	FALSE	FALSE	TRUE	0
XKR6	Q5GH73	286046		FALSE	FALSE	FALSE	TRUE	0
XKR4	Q5GH76	114786		FALSE	FALSE	FALSE	TRUE	0
XKR3	Q5GH77	150165		TRUE	FALSE	FALSE	TRUE	1
TNFAIP8L3	Q5GJ75	388121		FALSE	FALSE	FALSE	TRUE	0
PIGG	Q5H8A4	54872	2 - putative	FALSE	FALSE	FALSE	FALSE	1
ARL13A	Q5H913	392509		FALSE	FALSE	FALSE	TRUE	0
CT83	Q5H943	203413		FALSE	FALSE	FALSE	TRUE	0
BCORL1	Q5H9F3	63035		FALSE	FALSE	FALSE	TRUE	0
PPP6R3	Q5H9R7	55291		FALSE	FALSE	FALSE	TRUE	0
TMEM67	Q5HYA8	91147		TRUE	FALSE	FALSE	TRUE	1
SH3D19	Q5HYK7	152503		FALSE	FALSE	FALSE	TRUE	0
ALG10B	Q5I7T1	144245		FALSE	FALSE	FALSE	TRUE	0
CRB2	Q5IJ48	286204	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
OR2B11	Q5JQS5	127623		TRUE	FALSE	FALSE	TRUE	1
MIA3	Q5JRA6	375056	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
OR10J3	Q5JRS4	441911		TRUE	FALSE	FALSE	TRUE	1
TMEM255A	Q5JRV8	55026		TRUE	FALSE	FALSE	FALSE	1
RALGPS1	Q5JS13	9649		FALSE	FALSE	FALSE	TRUE	0
AMER1	Q5JTC6	139285		FALSE	FALSE	FALSE	TRUE	0
TJAP1	Q5JTD0	93643		FALSE	FALSE	FALSE	TRUE	0
RRP12	Q5JTH9	23223		FALSE	FALSE	FALSE	TRUE	0
COA6	Q5JTJ3	388753		FALSE	FALSE	FALSE	TRUE	0
TOR1AIP1	Q5JTV8	26092	2 - putative	FALSE	FALSE	FALSE	FALSE	1
CFAP157	Q5JU67	286207		FALSE	FALSE	FALSE	TRUE	0
KCNT1	Q5JUK3	57582		FALSE	FALSE	FALSE	TRUE	0
FRMPD3	Q5JV73	84443		FALSE	FALSE	FALSE	TRUE	0
CALHM4	Q5JW98	221301		FALSE	FALSE	FALSE	TRUE	0
SIRPB2	Q5JXA9	284759		TRUE	FALSE	FALSE	TRUE	1
EPHA10	Q5JZY3	284656		TRUE	FALSE	FALSE	TRUE	1
DGKK	Q5KSL6	139189		FALSE	FALSE	FALSE	TRUE	0
COLEC12	Q5KU26	81035	2 - putative	FALSE	FALSE	FALSE	TRUE	1
SPECC1	Q5M775	92521		FALSE	TRUE	FALSE	FALSE	1
RNFT1	Q5M7Z0	51136		TRUE	FALSE	FALSE	FALSE	1
ENTPD8	Q5MY95	377841		FALSE	FALSE	FALSE	TRUE	0
EOGT	Q5NDL2	285203	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
FFAR4	Q5NUL3	338557		TRUE	FALSE	FALSE	TRUE	1
SLC10A5	Q5PT55	347051		TRUE	FALSE	FALSE	FALSE	1
RTP2	Q5QGT7	344892		FALSE	TRUE	TRUE	TRUE	2
CLEC12A	Q5QGZ9	160364	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ELFN2	Q5R3F8	114794	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
CALHM6	Q5R3K3	441168		FALSE	FALSE	FALSE	TRUE	0
LRRK2	Q5S007	120892		FALSE	FALSE	FALSE	TRUE	0
PPM1L	Q5SGD2	151742	2 - putative	FALSE	FALSE	FALSE	FALSE	1
LY6G6F	Q5SQ64	259215		TRUE	FALSE	FALSE	TRUE	1
SNAP47	Q5SQN1	116841		FALSE	FALSE	FALSE	TRUE	0
LY6G5C	Q5SRR4	80741		FALSE	FALSE	TRUE	TRUE	1
MUC21	Q5SSG8	394263		TRUE	FALSE	FALSE	TRUE	1
TMEM240	Q5SV17	339453		FALSE	FALSE	FALSE	TRUE	0
LDLRAP1	Q5SW96	26119		FALSE	FALSE	FALSE	TRUE	0
CATSPERE	Q5SY80	257044		TRUE	FALSE	FALSE	TRUE	1
FRMPD1	Q5SYB0	22844		FALSE	FALSE	FALSE	TRUE	0
FREM2	Q5SZK8	341640	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
FNBP1L	Q5T0N5	54874		FALSE	FALSE	FALSE	TRUE	0
DCST1	Q5T197	149095		FALSE	FALSE	FALSE	TRUE	0
THEM4	Q5T1C6	117145		FALSE	FALSE	FALSE	TRUE	0
NCMAP	Q5T1S8	400746		TRUE	FALSE	FALSE	TRUE	1
TREML2	Q5T2D2	79865		TRUE	TRUE	TRUE	TRUE	3
CCNYL2	Q5T2Q4			FALSE	FALSE	FALSE	TRUE	0
MPP7	Q5T2T1	143098		FALSE	FALSE	FALSE	TRUE	0
PDZK1	Q5T2W1	5174		FALSE	FALSE	FALSE	TRUE	0
TMEM63B	Q5T3F8	55362	2 - putative	TRUE	FALSE	FALSE	TRUE	2
ABCC10	Q5T3U5	89845		TRUE	FALSE	FALSE	TRUE	1
GJC2	Q5T442	57165		TRUE	TRUE	FALSE	TRUE	2
CERCAM	Q5T4B2	51148	3 - unspecific	FALSE	TRUE	FALSE	TRUE	2
ZFYVE27	Q5T4F4	118813		TRUE	FALSE	FALSE	TRUE	1
UBR4	Q5T4S7	23352		FALSE	FALSE	FALSE	TRUE	0
TMEM170B	Q5T4T1	100113407		FALSE	FALSE	FALSE	TRUE	0
STXBP5	Q5T5C0	134957		FALSE	TRUE	FALSE	TRUE	1
ARHGAP21	Q5T5U3	57584		FALSE	FALSE	FALSE	TRUE	0
ADGRF1	Q5T601	266977	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GPRC6A	Q5T6X5	222545		TRUE	TRUE	TRUE	TRUE	3
LCE1D	Q5T752	353134		FALSE	FALSE	FALSE	TRUE	0
SYT6	Q5T7P8	148281		FALSE	TRUE	FALSE	TRUE	1
GPR158	Q5T848	57512		TRUE	FALSE	FALSE	TRUE	1
ATAD3B	Q5T9A4	83858		FALSE	FALSE	FALSE	TRUE	0
WLS	Q5T9L3	79971		FALSE	FALSE	FALSE	TRUE	0
CPTP	Q5TA50	80772		FALSE	FALSE	FALSE	TRUE	0
SLC9C2	Q5TAH2	284525		FALSE	FALSE	FALSE	TRUE	0
COL13A1	Q5TAT6	1305		FALSE	FALSE	FALSE	TRUE	0
MAGI3	Q5TCQ9	260425		FALSE	FALSE	FALSE	TRUE	0
LGSN	Q5TDP6	51557		FALSE	FALSE	FALSE	TRUE	0
THEMIS2	Q5TEJ8	9473		FALSE	TRUE	FALSE	FALSE	1
MFSD4B	Q5TF39	91749	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ANKRD20A1	Q5TYW2	84210		FALSE	FALSE	FALSE	TRUE	0
OR2G6	Q5TZ20	391211		TRUE	FALSE	FALSE	TRUE	1
CROCC	Q5TZA2	9696		FALSE	FALSE	FALSE	TRUE	0
GPR157	Q5UAW9	80045		TRUE	FALSE	FALSE	TRUE	1
PIK3R6	Q5UE93	146850		FALSE	FALSE	FALSE	TRUE	0
RIF1	Q5UIP0	55183		FALSE	FALSE	FALSE	TRUE	0
ABHD17B	Q5VST6	51104		FALSE	FALSE	FALSE	TRUE	0
OBSCN	Q5VST9	84033		FALSE	FALSE	FALSE	TRUE	0
LRRC38	Q5VT99	126755		TRUE	FALSE	FALSE	TRUE	1
GFI1B	Q5VTD9	8328		FALSE	FALSE	FALSE	TRUE	0
CFAP126	Q5VTH2	257177		FALSE	FALSE	FALSE	TRUE	0
C9orf135	Q5VTT2	138255		FALSE	FALSE	FALSE	TRUE	0
NUP210L	Q5VU65	91181		TRUE	FALSE	FALSE	FALSE	1
CACHD1	Q5VU97	57685	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
FAM171A1	Q5VUB5	221061	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
KIAA0319	Q5VV43	9856		TRUE	FALSE	FALSE	TRUE	1
ATRNL1	Q5VV63	26033		TRUE	FALSE	FALSE	FALSE	1
MYSM1	Q5VVJ2	114803		FALSE	FALSE	FALSE	TRUE	0
GPR107	Q5VW38	57720	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
IL23R	Q5VWK5	149233		TRUE	FALSE	TRUE	TRUE	2
MLIP	Q5VWP3	90523		FALSE	FALSE	FALSE	TRUE	0
DAB2IP	Q5VWQ8	153090		FALSE	FALSE	FALSE	TRUE	0
FYB2	Q5VWT5	199920		FALSE	FALSE	FALSE	TRUE	0
SUSD4	Q5VX71	55061		TRUE	FALSE	FALSE	FALSE	1
NKAIN2	Q5VXU1	154215		TRUE	FALSE	FALSE	TRUE	1
CHIC1	Q5VXU3	53344		FALSE	FALSE	FALSE	TRUE	0
PEAR1	Q5VY43	375033	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
RAET1L	Q5VY80	154064		TRUE	FALSE	TRUE	TRUE	2
MALRD1	Q5VYJ5	340895		TRUE	FALSE	FALSE	FALSE	1
KIAA1614	Q5VZ46	57710		FALSE	FALSE	FALSE	TRUE	0
IZUMO3	Q5VZ72			TRUE	FALSE	FALSE	TRUE	1
DENND4C	Q5VZ89	55667		FALSE	FALSE	FALSE	TRUE	0
CARMIL1	Q5VZK9	55604		FALSE	FALSE	FALSE	TRUE	0
PLPP4	Q5VZY2	196051		FALSE	FALSE	FALSE	TRUE	0
ZDHHC20	Q5W0Z9	253832		FALSE	FALSE	FALSE	TRUE	0
ANO1	Q5XXA6	55107		TRUE	FALSE	FALSE	TRUE	1
CD276	Q5ZPR3	80381	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
TSHZ3	Q63HK5	57616		FALSE	FALSE	FALSE	TRUE	0
AP1AR	Q63HQ0	55435		FALSE	TRUE	FALSE	FALSE	1
TNS2	Q63HR2	23371		FALSE	FALSE	FALSE	TRUE	0
WASHC2A	Q641Q2	387680		FALSE	FALSE	FALSE	TRUE	0
STEAP3	Q658P3	55240		FALSE	FALSE	FALSE	TRUE	0
TMEM198	Q66K66	130612		FALSE	FALSE	FALSE	TRUE	0
CPZ	Q66K79	8532	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
KAZN	Q674X7	23254		FALSE	FALSE	FALSE	TRUE	0
RAP1GAP2	Q684P5	23108		FALSE	FALSE	FALSE	TRUE	0
MUC17	Q685J3	140453		TRUE	TRUE	TRUE	TRUE	3
STEAP4	Q687X5	79689	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
OLFML2A	Q68BL7	169611	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
OLFML2B	Q68BL8	25903	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
HGSNAT	Q68CP4	138050	2 - putative	FALSE	FALSE	FALSE	TRUE	1
ARID2	Q68CP9	196528		FALSE	FALSE	FALSE	TRUE	0
GLT8D1	Q68CQ7	55830	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
SEL1L3	Q68CR1	23231	2 - putative	FALSE	FALSE	FALSE	FALSE	1
RPGRIP1L	Q68CZ1	23322		FALSE	FALSE	FALSE	TRUE	0
NCR3LG1	Q68D85	374383	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
FMN1	Q68DA7	342184		FALSE	FALSE	FALSE	TRUE	0
PLA2G4F	Q68DD2	255189		FALSE	FALSE	FALSE	TRUE	0
LMBRD2	Q68DH5	92255	2 - putative	TRUE	FALSE	FALSE	TRUE	2
KCTD16	Q68DU8	57528		FALSE	FALSE	FALSE	TRUE	0
RNF43	Q68DV7	54894		TRUE	FALSE	FALSE	TRUE	1
FRMPD2	Q68DX3	143162		FALSE	FALSE	FALSE	TRUE	0
ARHGAP17	Q68EM7	55114		FALSE	FALSE	FALSE	TRUE	0
ERVK-6	Q69383;Q69384;Q7LDI9;Q9BXR3;Q9Y6I0			TRUE	FALSE	FALSE	TRUE	1
SLC6A19	Q695T7	340024		TRUE	FALSE	FALSE	TRUE	1
NAIF1	Q69YI7	203245		FALSE	FALSE	FALSE	TRUE	0
TMEM200B	Q69YZ2	399474	2 - putative	FALSE	FALSE	FALSE	FALSE	1
SLC9A4	Q6AI14	389015		FALSE	FALSE	FALSE	TRUE	0
SCARA3	Q6AZY7	51435	2 - putative	FALSE	FALSE	FALSE	FALSE	1
TBC1D3G	Q6DHY5	101060321		FALSE	FALSE	FALSE	TRUE	0
PVRIG	Q6DKI7	79037		FALSE	FALSE	FALSE	TRUE	0
FCRL6	Q6DN72	343413	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
IQSEC1	Q6DN90	9922		FALSE	TRUE	FALSE	FALSE	1
GPR139	Q6DWJ6	124274		TRUE	FALSE	FALSE	TRUE	1
CLEC6A	Q6EIG7	93978		FALSE	FALSE	FALSE	TRUE	0
TTLL5	Q6EMB2	23093		FALSE	FALSE	FALSE	TRUE	0
VASN	Q6EMK4	114990	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
CARMIL2	Q6F5E8	146206		FALSE	FALSE	FALSE	TRUE	0
SFRP4	Q6FHJ7	6424		FALSE	TRUE	TRUE	FALSE	2
LAIR1	Q6GTX8	3903	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
TMEM225	Q6GV28	338661		TRUE	FALSE	FALSE	FALSE	1
RAET1G	Q6H3X3	353091	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
ASTL	Q6HA08	431705		FALSE	TRUE	FALSE	TRUE	1
SIGIRR	Q6IA17	59307		TRUE	FALSE	FALSE	TRUE	1
LAMTOR1	Q6IAA8	55004		FALSE	FALSE	FALSE	TRUE	0
TMEM211	Q6ICI0	255349		TRUE	FALSE	FALSE	FALSE	1
JADE1	Q6IE81	79960		FALSE	FALSE	FALSE	TRUE	0
TMEM132E	Q6IEE7	124842	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
OR5M10	Q6IEU7	390167		TRUE	FALSE	FALSE	TRUE	1
OR4C11	Q6IEV9	219429		TRUE	FALSE	FALSE	TRUE	1
OR4F16	Q6IEY1	26683;729759;81399		TRUE	FALSE	FALSE	TRUE	1
OR4F29	Q6IEY1	26683;729759;81399		TRUE	FALSE	FALSE	TRUE	1
OR4F3	Q6IEY1	26683;729759;81399		TRUE	FALSE	FALSE	TRUE	1
OR2T5	Q6IEZ7	401993		TRUE	FALSE	FALSE	TRUE	1
OR2T2	Q6IF00	401992		TRUE	FALSE	FALSE	TRUE	1
OR8G2P	Q6IF36	26492		FALSE	FALSE	FALSE	TRUE	0
OR2A2	Q6IF42	442361		TRUE	FALSE	FALSE	TRUE	1
OR52W1	Q6IF63	120787		TRUE	FALSE	FALSE	TRUE	1
OR4A47	Q6IF82	403253		TRUE	FALSE	FALSE	TRUE	1
OR10K2	Q6IF99	391107		TRUE	FALSE	FALSE	TRUE	1
OR52E8	Q6IFG1	390079		TRUE	FALSE	FALSE	TRUE	1
OR6B2	Q6IFH4	389090		TRUE	FALSE	FALSE	TRUE	1
OR7E24	Q6IFN5	26648		TRUE	FALSE	FALSE	TRUE	1
CAPRIN2	Q6IMN6	65981		FALSE	FALSE	FALSE	TRUE	0
IQCE	Q6IPM2	23288		FALSE	FALSE	FALSE	TRUE	0
TBC1D3C	Q6IPX1	101060321;414060;729873		FALSE	FALSE	FALSE	TRUE	0
NAPEPLD	Q6IQ20	222236		FALSE	FALSE	FALSE	TRUE	0
RAB12	Q6IQ22	201475		FALSE	FALSE	FALSE	TRUE	0
SDE2	Q6IQ49	163859		FALSE	FALSE	FALSE	TRUE	0
GALNT17	Q6IS24	64409	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
GRHL2	Q6ISB3	79977		FALSE	TRUE	FALSE	FALSE	1
PTCRA	Q6ISU1	171558		TRUE	FALSE	FALSE	FALSE	1
ANO7	Q6IWH7	50636		TRUE	FALSE	FALSE	TRUE	1
SLC8B1	Q6J4K2	80024	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
STYK1	Q6J9G0	55359		FALSE	FALSE	FALSE	TRUE	0
HEPHL1	Q6MZM0	341208		TRUE	FALSE	FALSE	TRUE	1
RGS7BP	Q6MZT1	401190		FALSE	FALSE	FALSE	TRUE	0
TENM4	Q6N022	26011	2 - putative	TRUE	FALSE	FALSE	TRUE	2
MFSD5	Q6N075	84975		TRUE	FALSE	FALSE	TRUE	1
MYORG	Q6NSJ0	57462	2 - putative	FALSE	FALSE	FALSE	FALSE	1
LRRC8E	Q6NSJ5	80131		FALSE	FALSE	FALSE	TRUE	0
CCDC70	Q6NSX1	83446		FALSE	FALSE	FALSE	TRUE	0
C11orf87	Q6NUJ2	399947		TRUE	FALSE	FALSE	FALSE	1
TCTN3	Q6NUS6	26123		TRUE	FALSE	FALSE	TRUE	1
MFSD12	Q6NUT3	126321		TRUE	FALSE	FALSE	TRUE	1
GPR153	Q6NV75	387509		TRUE	FALSE	FALSE	TRUE	1
NIPAL1	Q6NVV3	152519		TRUE	FALSE	FALSE	FALSE	1
RGMB	Q6NW40	285704		TRUE	TRUE	FALSE	TRUE	2
JMJD6	Q6NYC1	23210		FALSE	FALSE	FALSE	TRUE	0
STEAP1B	Q6NZ63	256227		FALSE	FALSE	FALSE	TRUE	0
CAVIN1	Q6NZI2	284119		FALSE	FALSE	FALSE	TRUE	0
CDC42EP5	Q6NZY7	148170		FALSE	FALSE	FALSE	TRUE	0
MAST2	Q6P0Q8	23139		FALSE	FALSE	FALSE	TRUE	0
ERAP2	Q6P179	64167	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
PLB1	Q6P1J6	151056		TRUE	FALSE	FALSE	TRUE	1
SLC48A1	Q6P1K1	55652		FALSE	FALSE	FALSE	TRUE	0
SLC27A4	Q6P1M0	10999		FALSE	FALSE	FALSE	TRUE	0
LLGL2	Q6P1M3	3993		FALSE	FALSE	FALSE	TRUE	0
CC2D1A	Q6P1N0	54862		FALSE	FALSE	FALSE	TRUE	0
NIPAL3	Q6P499	57185		TRUE	FALSE	FALSE	FALSE	1
PLBD1	Q6P4A8	79887	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
GOLM2	Q6P4E1	113201	2 - putative	FALSE	FALSE	FALSE	FALSE	1
WDR73	Q6P4I2	84942		FALSE	FALSE	FALSE	TRUE	0
CNNM4	Q6P4Q7	26504	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GGT6	Q6P531	124975		FALSE	TRUE	FALSE	FALSE	1
SLC39A4	Q6P5W5	55630		TRUE	FALSE	FALSE	TRUE	1
FAM171B	Q6P995	165215		TRUE	FALSE	FALSE	FALSE	1
CCDC62	Q6P9F0	84660		FALSE	FALSE	FALSE	TRUE	0
LRRC8B	Q6P9F7	23507	2 - putative	FALSE	FALSE	FALSE	TRUE	1
TMEM154	Q6P9G4	201799		TRUE	FALSE	FALSE	FALSE	1
CNKSR3	Q6P9H4	154043		FALSE	FALSE	FALSE	TRUE	0
ABHD17C	Q6PCB6	58489		FALSE	FALSE	FALSE	TRUE	0
SLC27A1	Q6PCB7	376497		FALSE	FALSE	FALSE	TRUE	0
EMB	Q6PCB8	133418	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GJB7	Q6PEY0	375519		TRUE	TRUE	FALSE	TRUE	2
TMEM88	Q6PEY1	92162		FALSE	FALSE	FALSE	TRUE	0
PPIP5K1	Q6PFW1	9677		FALSE	FALSE	FALSE	TRUE	0
IYD	Q6PHW0	389434		FALSE	FALSE	FALSE	TRUE	0
CNIH2	Q6PI25	254263		FALSE	FALSE	FALSE	TRUE	0
LILRA6	Q6PI73			TRUE	FALSE	FALSE	FALSE	1
TMEM65	Q6PI78	157378		FALSE	FALSE	FALSE	TRUE	0
KCNIP4	Q6PIL6	80333		FALSE	FALSE	FALSE	TRUE	0
KCNV1	Q6PIU1	27012		FALSE	FALSE	FALSE	TRUE	0
NCEH1	Q6PIU2	57552	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
TRAT1	Q6PIZ9	50852		TRUE	FALSE	FALSE	TRUE	1
RHBDF2	Q6PJF5	79651	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
