Gene Name	UniProt	GeneID	GO cell surface	GO plasma membrane	GeneID - human	Gene Name - human	UniProt - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
SH3TC2	A0A1D5R086;A0A5F8AJ84;F7FY34		FALSE	TRUE	79628	SH3TC2	Q8TF17		FALSE	FALSE	FALSE	TRUE	0	2
SORL1	A0A1D5R0E5;A0A1D5R9V4		TRUE	TRUE	6653	SORL1	Q92673	1 - high confidence	TRUE	FALSE	FALSE	TRUE	3	2
SELL	A0A1D5R0F1;F6VQ43;H9YUD6		TRUE	TRUE	6402	SELL	P14151	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
ARVCF	A0A1D5R0F3;A0A1D5R0S1;A0A5F8AD20;A0A5F8AK26;F6PIM3;F7H0U5		FALSE	TRUE	421	ARVCF	O00192		FALSE	TRUE	FALSE	TRUE	1	2
EPS8L2	A0A1D5R0H5		FALSE	TRUE	64787	EPS8L2	Q9H6S3		FALSE	FALSE	FALSE	TRUE	0	2
DUOXA1	A0A1D5R0J4;F7DVI9		FALSE	TRUE	90527	DUOXA1	Q1HG43		TRUE	FALSE	FALSE	TRUE	1	2
CNNM4	A0A1D5R0V0;A0A5F8A1E4;A0A5F8A6Z8;A0A5F8A8W6;F6SK88;F7HCJ3;F7HCJ5		FALSE	TRUE	26504	CNNM4	Q6P4Q7	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
MRPS27	A0A1D5R0Z4;A0A5F7ZQ65;F7F0Y5		FALSE	TRUE	23107	MRPS27	Q92552		FALSE	FALSE	FALSE	TRUE	0	2
PRAME	A0A1D5R115		FALSE	TRUE	23532	PRAME	P78395		FALSE	FALSE	FALSE	TRUE	0	2
ERBB4	A0A1D5R123;A0A5F7ZRM5;A0A5F7ZUQ7;A0A5F8AA75;A0A5F8AC21;F7G3G3;F7G3H1		FALSE	TRUE	2066	ERBB4	Q15303		TRUE	FALSE	FALSE	TRUE	1	2
KCNIP1	A0A1D5R160;F6VXX9;F6VY05;F6VY19		FALSE	TRUE	30820	KCNIP1	Q9NZI2		FALSE	FALSE	FALSE	TRUE	0	2
CD6	A0A1D5R1B0;A0A1D5REH2;A0A5F7ZET3;H9ZFC2	695183	TRUE	TRUE	923	CD6	P30203	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
FLT1	A0A1D5R1D8;A0A1D5R5Q1;A0A5F7ZIZ0;A0A5F7ZNG6;A0A5F8AH06;F7FAY2		FALSE	TRUE	2321	FLT1	P17948	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
SLCO6A1	A0A1D5R1K7		FALSE	TRUE	133482	SLCO6A1	Q86UG4		TRUE	FALSE	FALSE	TRUE	1	2
STXBP2	A0A1D5R1L5;A0A1D5RCV4;F7HRB1		FALSE	TRUE	6813	STXBP2	Q15833		FALSE	TRUE	FALSE	TRUE	1	2
ADAP1	A0A1D5R1L7;A0A1D5R2G7;A0A5F7ZQZ5;A0A5F8A5V8;F7HLF3		FALSE	TRUE	11033	ADAP1	O75689		FALSE	FALSE	FALSE	TRUE	0	2
HOMER1	A0A1D5R1S2;F7HNK9		FALSE	TRUE	9456	HOMER1	Q86YM7		FALSE	FALSE	FALSE	TRUE	0	2
SEMA4D	A0A1D5R1U1;A0A1D5R2D0;F6VZ03;F7FCM4		FALSE	TRUE	10507	SEMA4D	Q92854	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
SLC2A1	A0A1D5R1Y8		FALSE	TRUE	6513	SLC2A1	P11166	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
ADRA1A	A0A1D5R291;B0S4P8;F7DLP4		FALSE	TRUE	148	ADRA1A	P35348		TRUE	FALSE	FALSE	TRUE	1	2
CDH17	A0A1D5R2B4;F7GJC2		TRUE	TRUE	1015	CDH17	Q12864	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
HHLA2	A0A1D5R2I3;F7FSA2		TRUE	TRUE	11148	HHLA2	Q9UM44	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
ADGRL1	A0A1D5R2I4;A0A5F7ZDZ1;F7C0U1;F7C0V2		FALSE	TRUE	22859	ADGRL1	O94910		TRUE	FALSE	FALSE	TRUE	1	2
ATP1B2	A0A1D5R2R3		FALSE	TRUE	482	ATP1B2	P14415	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
BIN2	A0A1D5R2S9;A0A5F8A1A6;A0A5F8A8D8;A0A5F8AMN7;F7FDG5		FALSE	TRUE	51411	BIN2	Q9UBW5		FALSE	FALSE	FALSE	TRUE	0	2
PRRG1	A0A1D5R2U2;A0A1D5RD46;A0A5F7ZBV3;A0A5F7ZP75;A0A5F8A7N5;F7F825		FALSE	TRUE	5638	PRRG1	O14668		FALSE	FALSE	FALSE	TRUE	0	2
KSR2	A0A1D5R2U3;F7GRP4		FALSE	TRUE	283455	KSR2	Q6VAB6		FALSE	FALSE	FALSE	TRUE	0	2
GRIK4	A0A1D5R2U8;A0A5F7ZQ63;A0A5F8AJL5;F6ZCH5		FALSE	TRUE	2900	GRIK4	Q16099		TRUE	FALSE	FALSE	TRUE	1	2
TRPM4	A0A1D5R2W5		FALSE	TRUE	54795	TRPM4	Q8TD43		FALSE	FALSE	FALSE	TRUE	0	2
CD209	A0A1D5R2Y4;A0A5F7ZG93;A0A5F8AF01;F7AB89;F7AB99;F7ABA6;F7ABX8		TRUE	TRUE	30835	CD209	Q9NNX6		FALSE	FALSE	TRUE	TRUE	2	2
ADCY7	A0A1D5R2Z1;A0A5F7Z7H3;A0A5F8ADK4;A0A5F8AGM6;F7DL70		FALSE	TRUE	113	ADCY7	P51828	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F2R	A0A1D5R305		TRUE	TRUE	2149	F2R	P25116	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
RFFL	A0A1D5R358;F6RSM7;F6RSU7;F6RSW5;F6VB54;F7HI40;F7HI46	106993960	FALSE	TRUE	117584	RFFL	Q8WZ73		FALSE	FALSE	FALSE	TRUE	0	2
KATNBL1	A0A1D5R3K2;A0A5F7ZMK7;A0A5F8A0P7;A0A5F8A4L3;F7GVT7	695784	FALSE	TRUE	79768	KATNBL1	Q9H079		FALSE	FALSE	FALSE	TRUE	0	2
USP6NL	A0A1D5R3M4;A0A1D5R538;A0A1D5RFZ3;A0A5F8A4A3;F7H1H9		FALSE	TRUE	9712	USP6NL	Q92738		FALSE	FALSE	FALSE	TRUE	0	2
LOC699873	A0A1D5R3V2		FALSE	TRUE		LOC699873			FALSE	FALSE	FALSE	FALSE	0	1
RGMA	A0A1D5R3Z5;A0A1D5R6H1;A0A1D5RE72;H9FXD9		TRUE	TRUE	56963	RGMA	Q96B86		TRUE	TRUE	FALSE	TRUE	3	2
SCUBE1	A0A1D5R478;A0A1D5RIX9;F6W3I7		TRUE	TRUE	80274	SCUBE1	Q8IWY4		FALSE	TRUE	TRUE	TRUE	3	2
ITGB2	A0A1D5R4G3;A0A5F7ZH90;A0A5F8A802;A0A5F8ACE5;F6QYR5;F6QYS6		FALSE	TRUE	3689	ITGB2	P05107	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
MEP1B	A0A1D5R4Q1		FALSE	TRUE	4225	MEP1B	Q16820		TRUE	FALSE	FALSE	TRUE	1	2
FOLR2	A0A1D5R4Y4;F7BP54;F7BP69;F7F3D9		TRUE	TRUE	2350	FOLR2	P14207		TRUE	FALSE	TRUE	TRUE	3	2
DNAAF4	A0A1D5R4Z4		FALSE	TRUE	161582	DNAAF4	Q8WXU2		FALSE	FALSE	FALSE	TRUE	0	2
TENM1	A0A1D5R531		FALSE	TRUE	10178	TENM1	Q9UKZ4	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
COL6A3	A0A1D5R578;F6S395;F7AG82;F7AG89;F7AG99		FALSE	TRUE	1293	COL6A3	P12111	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
APC2	A0A1D5R589		FALSE	TRUE	10297	APC2	O95996		FALSE	FALSE	FALSE	TRUE	0	2
IL27RA	A0A1D5R591;F7FV62		TRUE	TRUE	9466	IL27RA	Q6UWB1	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
DUSP22	A0A1D5R5B9		FALSE	TRUE	56940	DUSP22	Q9NRW4		FALSE	FALSE	FALSE	TRUE	0	2
SLC5A4	A0A1D5R5N0;F7H1Z6		FALSE	TRUE	6527	SLC5A4	Q9NY91		TRUE	FALSE	FALSE	TRUE	1	2
NOTCH3	A0A1D5R5Q4;F7GL52		FALSE	TRUE	4854	NOTCH3	Q9UM47		TRUE	FALSE	TRUE	TRUE	2	2
LGSN	A0A1D5R5R6;F6W4Y0		FALSE	TRUE	51557	LGSN	Q5TDP6		FALSE	FALSE	FALSE	TRUE	0	2
NECTIN2	A0A1D5R5U5;A0A5F7ZG31;I0FI24		TRUE	TRUE	5819	NECTIN2	Q92692	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
GRIA1	A0A1D5R5V3;A0A1D5RJF9		TRUE	TRUE	2890	GRIA1	P42261		TRUE	TRUE	TRUE	TRUE	4	2
OR6C75	A0A1D5R628		FALSE	TRUE	390323	OR6C75	A6NL08		TRUE	FALSE	FALSE	TRUE	1	2
C2CD5	A0A1D5R696		FALSE	TRUE	9847	C2CD5	Q86YS7		FALSE	FALSE	FALSE	TRUE	0	2
C1H1orf116	A0A1D5R6F0		FALSE	TRUE		C1H1ORF116			FALSE	FALSE	FALSE	FALSE	0	1
KCNK17	A0A1D5R6H3;A0A5F8AV55		FALSE	TRUE	89822	KCNK17	Q96T54	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
PREX1	A0A1D5R6J5;A0A5F8APA7;A0A5F8APR7;A0A5F8ASE0;F6WVV6;F7FQU9		FALSE	TRUE	57580	PREX1	Q8TCU6		FALSE	FALSE	FALSE	TRUE	0	2
ANXA3	A0A1D5R6K0;F6Z8Y2		FALSE	TRUE	306	ANXA3	P12429		FALSE	FALSE	FALSE	TRUE	0	2
SLC13A3	A0A1D5R6S4;F7CIW7		FALSE	TRUE	64849	SLC13A3	Q8WWT9		TRUE	FALSE	FALSE	TRUE	1	2
P2RX4	A0A1D5R6U8;A0A1D5R7N7;A0A1D5R9T8;A0A5F7ZQQ9;F7DXP3	702536	FALSE	TRUE	5025	P2RX4	Q99571	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
SLC2A3	A0A1D5R6X8;A0A5F8AT49;F7A5T7;F7GQZ6		FALSE	TRUE	6515	SLC2A3	P11169		TRUE	FALSE	FALSE	TRUE	1	2
ADAM22	A0A1D5R6Z3;A0A5F8AHV2;A0A5F8ALX5;F7GSM9;F7GSN2		FALSE	TRUE	53616	ADAM22	Q9P0K1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
BOC	A0A1D5R726;F6YNM0		FALSE	TRUE	91653	BOC	Q9BWV1		TRUE	FALSE	FALSE	TRUE	1	2
PPP1R16B	A0A1D5R7B4		FALSE	TRUE	26051	PPP1R16B	Q96T49		FALSE	FALSE	FALSE	TRUE	0	2
RIC8B	A0A1D5R7C0;A0A5F8ASZ2;F7H8I7;G7N5D4;H9FWK5	703061	FALSE	TRUE	55188	RIC8B	Q9NVN3		FALSE	FALSE	FALSE	TRUE	0	2
LPXN	A0A1D5R7J5		FALSE	TRUE	9404	LPXN	O60711		FALSE	TRUE	FALSE	TRUE	1	2
LY75	A0A1D5R7K6;F6PSN6;F6PSP6		TRUE	TRUE		LY75	O60449	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
MALL	A0A1D5R7L2		FALSE	TRUE	7851	MALL	Q13021		FALSE	FALSE	FALSE	TRUE	0	2
ATP7B	A0A1D5R7Q5;F6SGJ1		FALSE	TRUE	540	ATP7B	P35670		FALSE	FALSE	FALSE	TRUE	0	2
HEPH	A0A1D5R7T8;A0A1D5RE68;A0A5F7ZVC9;A0A5F8ATZ2;F7H208		FALSE	TRUE	9843	HEPH	Q9BQS7		TRUE	FALSE	FALSE	TRUE	1	2
RAPGEF3	A0A1D5R7U7		FALSE	TRUE	10411	RAPGEF3	O95398		FALSE	FALSE	FALSE	TRUE	0	2
SCN1B	A0A1D5R7W0;A0A1D5R912;A0A5F7ZEV3;A0A5F8A1Z2		FALSE	TRUE	6324	SCN1B	Q07699		TRUE	FALSE	FALSE	TRUE	1	2
APP	A0A1D5R7X6;F7ELT1;F7ELT5;F7FJ79;P29216		FALSE	TRUE	351	APP	P05067		TRUE	TRUE	TRUE	TRUE	3	2
SLC14A1	A0A1D5R7Z3		FALSE	TRUE	6563	SLC14A1	Q13336	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
PLEKHA4	A0A1D5R886;F7HHP5		FALSE	TRUE	57664	PLEKHA4	Q9H4M7		FALSE	FALSE	FALSE	TRUE	0	2
TRABD2B	A0A1D5R890;F7GRB0		FALSE	TRUE	388630	TRABD2B	A6NFA1		TRUE	FALSE	FALSE	TRUE	1	2
CACNA1H	A0A1D5R8A8		FALSE	TRUE	8912	CACNA1H	O95180		FALSE	TRUE	FALSE	TRUE	1	2
OSBPL6	A0A1D5R8B0;F6WMQ6;F6WMR4;F6WMS3;F6WN07;F7FQU6;G7N8E7	708349	FALSE	TRUE	114880	OSBPL6	Q9BZF3		FALSE	FALSE	FALSE	TRUE	0	2
OR2T10	A0A1D5R8U5		FALSE	TRUE	127069	OR2T10	Q8NGZ9		TRUE	FALSE	FALSE	TRUE	1	2
CLTC	A0A1D5R8V0;F7GQ74		FALSE	TRUE	1213	CLTC	Q00610	3 - unspecific	FALSE	TRUE	FALSE	TRUE	2	2
TRPV4	A0A1D5R8Y1;F6ZMK5;F6ZML4		FALSE	TRUE	59341	TRPV4	Q9HBA0		TRUE	FALSE	TRUE	TRUE	2	2
AGTR1	A0A1D5R973		FALSE	TRUE	185	AGTR1	P30556	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
PRKCA	A0A1D5R985;F7H1C6		FALSE	TRUE	5578	PRKCA	P17252		FALSE	FALSE	FALSE	TRUE	0	2
EMB	A0A1D5R9D5;A0A5F7ZEZ0		FALSE	TRUE	133418	EMB	Q6PCB8	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
AQP6	A0A1D5R9F2;A0A5F7ZWR5;A0A5F8AQI9	711968	FALSE	TRUE	363	AQP6	Q13520		FALSE	FALSE	FALSE	TRUE	0	2
TTYH2	A0A1D5R9Q8;A0A5F8A290;A0A5F8AT88;F6XYE4	701738	FALSE	TRUE	94015	TTYH2	Q9BSA4	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
RPGRIP1L	A0A1D5R9Y4;F7CWK9;F7CWM5		FALSE	TRUE	23322	RPGRIP1L	Q68CZ1		FALSE	FALSE	FALSE	TRUE	0	2
EFR3B	A0A1D5RA06;A0A5K1TW58;H9FRJ3	693990	FALSE	TRUE	22979	EFR3B	Q9Y2G0		FALSE	FALSE	FALSE	TRUE	0	2
ABCC6	A0A1D5RA34;A0A1D5RK95		FALSE	TRUE	368	ABCC6	O95255		FALSE	FALSE	FALSE	TRUE	0	2
OR9Q2	A0A1D5RAE0		FALSE	TRUE	219957	OR9Q2	Q8NGE9		TRUE	FALSE	FALSE	TRUE	1	2
MPP6	A0A1D5RAG0;F6W428		FALSE	TRUE	51678	MPP6	Q9NZW5		FALSE	FALSE	FALSE	TRUE	0	2
CPNE7	A0A1D5RAK3;A0A1D5RCX0;F6QAI6		FALSE	TRUE	27132	CPNE7	Q9UBL6		FALSE	FALSE	FALSE	TRUE	0	2
CLTA	A0A1D5RAM5;F6PS94;H9FPR3;H9FPR4;H9YUB6	693659	FALSE	TRUE	1211	CLTA	P09496		FALSE	TRUE	FALSE	TRUE	1	2
RAB22A	A0A1D5RAQ0;F7H676		FALSE	TRUE	57403	RAB22A	Q9UL26		FALSE	FALSE	FALSE	TRUE	0	2
PVRIG	A0A1D5RAV9;A0A5F8AMI9		FALSE	TRUE	79037	PVRIG	Q6DKI7		FALSE	FALSE	FALSE	TRUE	0	2
ADGRG5	A0A1D5RAY4;A0A5F7Z9T4;A0A5F7ZR10;A0A5F7ZVY8;A0A5F8AC67;F7H253		FALSE	TRUE	221188	ADGRG5	Q8IZF4		TRUE	FALSE	FALSE	TRUE	1	2
LOC100423708	A0A1D5RB56		FALSE	TRUE		LOC100423708			FALSE	FALSE	FALSE	FALSE	0	1
LRATD2	A0A1D5RB96	695150	FALSE	TRUE	157638	LRATD2	Q96KN1		FALSE	FALSE	FALSE	TRUE	0	2
LOC715778	A0A1D5RBC6	715778	FALSE	TRUE		LOC715778			FALSE	FALSE	FALSE	FALSE	0	1
RIMS3	A0A1D5RBG9		FALSE	TRUE	9783	RIMS3	Q9UJD0		FALSE	FALSE	FALSE	TRUE	0	2
ADGRG4	A0A1D5RBK7		FALSE	TRUE	139378	ADGRG4	Q8IZF6		TRUE	FALSE	FALSE	TRUE	1	2
KCTD7	A0A1D5RBX0;A0A5F7ZE86;F6PM20		FALSE	TRUE	154881	KCTD7	Q96MP8		FALSE	FALSE	FALSE	TRUE	0	2
PXN	A0A1D5RC46;A0A5F8AKD7;F6WUC8;F7HRI5;F7HRI6;H9EUB5		FALSE	TRUE	5829	PXN	P49023		FALSE	FALSE	FALSE	TRUE	0	2
OR11L1	A0A1D5RCJ6		FALSE	TRUE	391189	OR11L1	Q8NGX0		TRUE	FALSE	FALSE	TRUE	1	2
PPP1CB	A0A1D5RCS4;A0A5F8A889;F7D1M0		FALSE	TRUE	5500	PPP1CB	P62140		FALSE	FALSE	FALSE	TRUE	0	2
TNIK	A0A1D5RCW4;A0A5F7ZS60;F6U5M5;F6XGR0;F6XGR9;F6XP83;F6XP91		FALSE	TRUE	23043	TNIK	Q9UKE5		FALSE	FALSE	FALSE	TRUE	0	2
CDK16	A0A1D5RCY0;A0A5F8A2V8;F6QIT7		FALSE	TRUE	5127	CDK16	Q00536		FALSE	FALSE	FALSE	TRUE	0	2
KRT5	A0A1D5RD41;A0A1D5RKK9;F6QU25;F7AEQ5;F7E526;F7HGY2;F7HII5	718960	FALSE	TRUE	3852	KRT5	P13647		FALSE	FALSE	FALSE	TRUE	0	2
JMJD6	A0A1D5RD88;F6YRG7;G7NGY7;H9FRV2;I2CTN0;I2CU23	720764;106994140	FALSE	TRUE	23210	JMJD6	Q6NYC1		FALSE	FALSE	FALSE	TRUE	0	2
LOC715912	A0A1D5RDA7;A0A5F7ZGU5;A0A5F8A719;F7HCN8;F7HCP1		FALSE	TRUE		LOC715912			FALSE	FALSE	FALSE	FALSE	0	1
ITM2C	A0A1D5RDI1;F7HLD2;H9G095		FALSE	TRUE	81618	ITM2C	Q9NQX7		TRUE	FALSE	FALSE	TRUE	1	2
SLC2A4	A0A1D5RDJ8;F7F3Z8		TRUE	TRUE	6517	SLC2A4	P14672	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
CTTN	A0A1D5RDP4;F6ZBN2		FALSE	TRUE	2017	CTTN	Q14247		FALSE	FALSE	FALSE	TRUE	0	2
KCNH7	A0A1D5RDU2;A0A5F7ZGR7;A0A5F7ZLP6;F7B9F6;F7B9H3		FALSE	TRUE	90134	KCNH7	Q9NS40		FALSE	FALSE	FALSE	TRUE	0	2
NOX4	A0A1D5RDY8;F6TZ83;F6Z9X3		FALSE	TRUE	50507	NOX4	Q9NPH5		TRUE	FALSE	FALSE	TRUE	1	2
OR6K2	A0A1D5RE48	100424989	FALSE	TRUE	81448	OR6K2	Q8NGY2		TRUE	FALSE	FALSE	TRUE	1	2
KCNJ4	A0A1D5RE55	721015	FALSE	TRUE	3761	KCNJ4	P48050		TRUE	FALSE	FALSE	TRUE	1	2
KCNN2	A0A1D5RE77;F6VI99		TRUE	TRUE	3781	KCNN2	Q9H2S1		FALSE	FALSE	TRUE	TRUE	2	2
RAPH1	A0A1D5REB2;A0A1D5RG51;F6YUY3;F6YV06;F7CBE1		FALSE	TRUE	65059	RAPH1	Q70E73		FALSE	FALSE	FALSE	TRUE	0	2
JAM3	A0A1D5RED4;A0A5F7ZC07;F7DYQ9		FALSE	TRUE	83700	JAM3	Q9BX67	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
LAPTM4B	A0A1D5RF62;F7EW64		FALSE	TRUE	55353	LAPTM4B	Q86VI4		FALSE	FALSE	FALSE	TRUE	0	2
ITPR2	A0A1D5RF86;A0A5F7ZIP6;A0A5F7ZV14;F7DGC2;H9FU41		FALSE	TRUE	3709	ITPR2	Q14571		FALSE	FALSE	FALSE	TRUE	0	2
DOCK8	A0A1D5RFC2;A0A5F8AQR5;F7AZW3;F7BKY8		FALSE	TRUE	81704	DOCK8	Q8NF50		FALSE	FALSE	FALSE	TRUE	0	2
SLC20A2	A0A1D5RFC4		FALSE	TRUE	6575	SLC20A2	Q08357		TRUE	FALSE	FALSE	TRUE	1	2
IVL	A0A1D5RFC6		FALSE	TRUE	3713	IVL	P07476		FALSE	FALSE	FALSE	TRUE	0	2
DNM3	A0A1D5RFC9;A0A5F7ZT28;A0A5F8AMI6;F7CRK5;F7CRM5;F7FCH0		FALSE	TRUE	26052	DNM3	Q9UQ16		FALSE	TRUE	FALSE	TRUE	1	2
CERS5	A0A1D5RFE0;A0A1D5RK96;A0A1D5RKP1;A0A5F8A145;A0A5F8A2N8;A0A5F8AJ29;F6TL46;F7G8B2;F7GYG1		FALSE	TRUE		CERS5			FALSE	FALSE	FALSE	FALSE	0	1
ABCB4	A0A1D5RFM6;A0A5F8AH18;F7GTL0;F7GTL2;F7GTL3;F7H5V2		FALSE	TRUE	5244	ABCB4	P21439		TRUE	FALSE	FALSE	TRUE	1	2
APOE	A0A1D5RFP8;I2CYL7;Q28502		FALSE	TRUE	348	APOE	P02649		FALSE	TRUE	FALSE	TRUE	1	2
TBCD	A0A1D5RFQ4		FALSE	TRUE	6904	TBCD	Q9BTW9		FALSE	FALSE	FALSE	TRUE	0	2
HOMER3	A0A1D5RFQ8;F7FF19;F7FF24		FALSE	TRUE	9454	HOMER3	Q9NSC5		FALSE	FALSE	FALSE	TRUE	0	2
CSDE1	A0A1D5RFS1;F6VGQ4		FALSE	TRUE	7812	CSDE1	O75534		FALSE	FALSE	FALSE	TRUE	0	2
NEGR1	A0A1D5RFS5;A0A5F7ZPV7;F7HQB1		FALSE	TRUE	257194	NEGR1	Q7Z3B1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
GRAMD2A	A0A1D5RG40		FALSE	TRUE	196996	GRAMD2A	Q8IUY3		FALSE	FALSE	FALSE	TRUE	0	2
CLTCL1	A0A1D5RG48;F7GQ56;F7GQ64;F7GQ71		FALSE	TRUE		CLTCL1			FALSE	FALSE	FALSE	FALSE	0	1
SLC28A1	A0A1D5RGB3;A0A5F7ZE50;F7DBG1		FALSE	TRUE	9154	SLC28A1	O00337		TRUE	FALSE	FALSE	TRUE	1	2
RIMS2	A0A1D5RGF2;A0A5F7ZEP7;A0A5F7ZH68;A0A5F8A4S2;A0A5F8AFS1;F6R875;F6R963;F6RH29;F6RH39;F6RH55		FALSE	TRUE	9699	RIMS2	Q9UQ26		FALSE	FALSE	FALSE	TRUE	0	2
SCNN1B	A0A1D5RGK8;F7A3T9		TRUE	TRUE	6338	SCNN1B	P51168		TRUE	TRUE	TRUE	TRUE	4	2
SERINC5	A0A1D5RGM1;F7DFC1		FALSE	TRUE	256987	SERINC5	Q86VE9		TRUE	FALSE	FALSE	TRUE	1	2
CADM1	A0A1D5RGN2	695983	FALSE	TRUE	23705	CADM1	Q9BY67	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
RAB11FIP4	A0A1D5RGQ6;F7DTU4		FALSE	TRUE	84440	RAB11FIP4	Q86YS3		FALSE	FALSE	FALSE	TRUE	0	2
PPIP5K1	A0A1D5RGR2;F7B732;H9G2B4		FALSE	TRUE	9677	PPIP5K1	Q6PFW1		FALSE	FALSE	FALSE	TRUE	0	2
RNF34	A0A1D5RGS7;A0A5F7Z9M2;A0A5F7ZWF7;A0A5F8ANI9;F7F6I1		FALSE	TRUE	80196	RNF34	Q969K3		FALSE	FALSE	FALSE	TRUE	0	2
MIC1	A0A1D5RGT2;A0A5F8AAY9;A0A5F8AB90;A0A5F8AM43;A0A5F8ARG4;F7HME9		TRUE	TRUE		MIC1			FALSE	FALSE	FALSE	FALSE	1	1
HTR4	A0A1D5RGU9;F7CPB3;F7CPD6;F7GIV0		FALSE	TRUE	3360	HTR4	Q13639		TRUE	FALSE	FALSE	TRUE	1	2
CD247	A0A1D5RGZ5;F7HE20		FALSE	TRUE	919	CD247	P20963		FALSE	FALSE	FALSE	TRUE	0	2
IGLON5	A0A1D5RH21;A0A5F7ZGA5;A0A5F7ZKV6;A0A5F7ZWT1		FALSE	TRUE	402665	IGLON5	A6NGN9	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	1
RNF114	A0A1D5RH24;A0A5F8APM1;F6RK58	713517	FALSE	TRUE	55905	RNF114	Q9Y508		FALSE	FALSE	FALSE	TRUE	0	2
AKT2	A0A1D5RH80;F6QE96		FALSE	TRUE	208	AKT2	P31751		FALSE	FALSE	FALSE	TRUE	0	2
MOG	A0A1D5RHI9;F7CI13;F7CI19;F7CI25;F7GXY8;F7GXZ2		TRUE	TRUE	4340	MOG	Q16653		TRUE	FALSE	TRUE	TRUE	3	2
HVCN1	A0A1D5RHL6		FALSE	TRUE	84329	HVCN1	Q96D96		FALSE	FALSE	FALSE	TRUE	0	2
SDCBP	A0A1D5RHP0;A0A1D5RI39		FALSE	TRUE	6386	SDCBP	O00560		FALSE	FALSE	FALSE	TRUE	0	2
GPR27	A0A1D5RHP3		FALSE	TRUE	2850	GPR27	Q9NS67		TRUE	FALSE	FALSE	TRUE	1	2
RIT2	A0A1D5RI67		FALSE	TRUE	6014	RIT2	Q99578		FALSE	FALSE	FALSE	TRUE	0	2
PLXNA1	A0A1D5RIA5;F6VDJ2		FALSE	TRUE	5361	PLXNA1	Q9UIW2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
PXK	A0A1D5RIC4;F7H2D9;F7HSF1;H9ET08	706573	FALSE	TRUE	54899	PXK	Q7Z7A4		FALSE	FALSE	FALSE	TRUE	0	2
PPIL2	A0A1D5RIM5;F7A1Z2		FALSE	TRUE	23759	PPIL2	Q13356		FALSE	FALSE	FALSE	TRUE	0	2
ZDHHC20	A0A1D5RIP0;F6XYY0;F7E5A5;F7E5B8		FALSE	TRUE	253832	ZDHHC20	Q5W0Z9		FALSE	FALSE	FALSE	TRUE	0	2
KCNK9	A0A1D5RJ09		FALSE	TRUE	51305	KCNK9	Q9NPC2		FALSE	FALSE	FALSE	TRUE	0	2
GPR62	A0A1D5RJ49	699347	FALSE	TRUE	118442	GPR62	Q9BZJ7		TRUE	FALSE	FALSE	TRUE	1	2
SYTL2	A0A1D5RJ64;F6WZB8;F7FK72;F7FK79;F7FK83		FALSE	TRUE	54843	SYTL2	Q9HCH5		FALSE	FALSE	FALSE	TRUE	0	2
SIDT1	A0A1D5RJL8		FALSE	TRUE	54847	SIDT1	Q9NXL6		TRUE	FALSE	FALSE	TRUE	1	2
DAPK1	A0A1D5RJR8;A0A5F8AII9;F7HLL1;F7HNL1		FALSE	TRUE	1612	DAPK1	P53355		FALSE	FALSE	FALSE	TRUE	0	2
ATP9B	A0A1D5RJS2;A0A5F7ZJH9;A0A5F7ZQZ9;A0A5F7ZRF4;A0A5F7ZT74;A0A5F8APS6;A0A5F8AQT7;F7ET91;F7ET96		FALSE	TRUE	374868	ATP9B	O43861		FALSE	FALSE	FALSE	TRUE	0	2
