Entry	Status	Protein names	Gene names  (primary )	Gene names	Annotation	Keywords	Gene ontology (cellular component)
F7CQ79	unreviewed	Villin 1	VIL1	VIL1	4 out of 5	Reference proteome	actin filament bundle [GO:0032432]; brush border [GO:0005903]; filopodium tip [GO:0032433]; lamellipodium [GO:0030027]; microvillus [GO:0005902]; plasma membrane [GO:0005886]; ruffle [GO:0001726]
A0A1D5QYN7	unreviewed	Fibroblast growth factor receptor (EC 2.7.10.1)	FGFR2	FGFR2	3 out of 5	ATP-binding;Disulfide bond;Immunoglobulin domain;Kinase;Membrane;Nucleotide-binding;Receptor;Reference proteome;Repeat;Transferase;Transmembrane;Transmembrane helix;Tyrosine-protein kinase	integral component of plasma membrane [GO:0005887]; receptor complex [GO:0043235]
F7H0C7	unreviewed	Annexin	ANXA2	ANXA2	5 out of 5	Annexin;Calcium;Calcium/phospholipid-binding;Reference proteome;Repeat	AnxA2-p11 complex [GO:1990665]; basolateral plasma membrane [GO:0016323]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome [GO:0005769]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; extrinsic component of plasma membrane [GO:0019897]; late endosome membrane [GO:0031902]; lipid droplet [GO:0005811]; lysosomal membrane [GO:0005765]; membrane raft [GO:0045121]; midbody [GO:0030496]; myelin sheath adaxonal region [GO:0035749]; nucleus [GO:0005634]; PCSK9-AnxA2 complex [GO:1990667]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]; Schmidt-Lanterman incisure [GO:0043220]; vesicle [GO:0031982]
F6RGB0	unreviewed	Glycoprotein M6B	GPM6B	GPM6B	1 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]
F6S7A0	unreviewed	Protein S100 (S100 calcium-binding protein)	S100G	S100G	2 out of 5	Calcium;Metal-binding;Reference proteome;Repeat	apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]
F7H390	unreviewed	5-hydroxytryptamine receptor 5A	HTR5A	HTR5A	2 out of 5	Cell membrane;Disulfide bond;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix	dendrite [GO:0030425]; integral component of plasma membrane [GO:0005887]; synapse [GO:0045202]
F7H4B7	unreviewed	Sarcoglycan alpha	SGCA	SGCA	1 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	cell-cell junction [GO:0005911]; integral component of membrane [GO:0016021]; membrane raft [GO:0045121]; sarcoglycan complex [GO:0016012]; sarcolemma [GO:0042383]
F6ZJI1	unreviewed	Uncharacterized protein	SLC19A3	SLC19A3	1 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F7GKT3	unreviewed	Utrophin	UTRN	UTRN	2 out of 5	Actin-binding;Cell junction;Cell membrane;Coiled coil;Cytoplasm;Cytoskeleton;Membrane;Metal-binding;Postsynaptic cell membrane;Reference proteome;Repeat;Synapse;Zinc;Zinc-finger	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; postsynaptic membrane [GO:0045211]
F7HES7	unreviewed	FYVE, RhoGEF and PH domain containing 5	FGD5	FGD5	1 out of 5	Coiled coil;Metal-binding;Reference proteome;Zinc;Zinc-finger	plasma membrane [GO:0005886]
F7GGD1	unreviewed	Membrane associated guanylate kinase, WW and PDZ domain containing 2	MAGI2	MAGI2	3 out of 5	Reference proteome	bicellular tight junction [GO:0005923]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; slit diaphragm [GO:0036057]; synapse [GO:0045202]
A0A5F8A5V1	unreviewed	Olfactory receptor	OR51B5	OR51B5	2 out of 5	Cell membrane;G-protein coupled receptor;Membrane;Olfaction;Receptor;Reference proteome;Sensory transduction;Transducer;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F7HPS8	unreviewed	Cadherin 12	CDH12	CDH12	3 out of 5	Calcium;Cell adhesion;Cell membrane;Membrane;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix	adherens junction [GO:0005912]; catenin complex [GO:0016342]; cell surface [GO:0009986]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F7FLL3	unreviewed	Interferon gamma receptor 2	IFNGR2	IFNGR2	1 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F6R182	unreviewed	Solute carrier family 12 member 7	SLC12A7	SLC12A7	2 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	cell [GO:0005623]; integral component of plasma membrane [GO:0005887]; synapse [GO:0045202]
F7DNG4	unreviewed	Calsyntenin 3	CLSTN3	CLSTN3	3 out of 5	Membrane;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix	cell surface [GO:0009986]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; integral component of postsynaptic density membrane [GO:0099061]; protein-containing complex [GO:0032991]
F7F0C0	unreviewed	Prostacyclin synthase (EC 5.3.99.4) (Prostaglandin I2 synthase)	PTGIS	PTGIS	5 out of 5	Endoplasmic reticulum;Fatty acid biosynthesis;Fatty acid metabolism;Heme;Iron;Lipid biosynthesis;Lipid metabolism;Membrane;Metal-binding;Prostaglandin biosynthesis;Prostaglandin metabolism;Reference proteome;Signal	caveola [GO:0005901]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; extracellular space [GO:0005615]; nucleus [GO:0005634]
F6T245	unreviewed	Potassium two pore domain channel subfamily K member 4	KCNK4	KCNK4	3 out of 5	Ion channel;Ion transport;Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix;Transport	integral component of plasma membrane [GO:0005887]; potassium channel complex [GO:0034705]
A0A1D5R696	unreviewed	C2 calcium dependent domain containing 5	C2CD5	C2CD5	2 out of 5	Reference proteome	cell cortex [GO:0005938]; centriolar satellite [GO:0034451]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; ruffle membrane [GO:0032587]
A0A1D5Q3K6	unreviewed	Solute carrier family 44 member 1	SLC44A1	SLC44A1	2 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	cytosol [GO:0005829]; integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]
A0A1D5QEW2	unreviewed	GuKc domain-containing protein	CACNB3	CACNB3	1 out of 5	Reference proteome	voltage-gated calcium channel complex [GO:0005891]
A0A1D5R5B9	unreviewed	Dual specificity phosphatase 22	DUSP22	DUSP22	3 out of 5	Reference proteome	cytoplasm [GO:0005737]; filamentous actin [GO:0031941]; leading edge of lamellipodium [GO:0061851]; plasma membrane [GO:0005886]
A0A1D5QVG6	unreviewed	Olfactory receptor	OR1K1	OR1K1	1 out of 5	Cell membrane;G-protein coupled receptor;Membrane;Olfaction;Receptor;Reference proteome;Sensory transduction;Transducer;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F6PQW5	unreviewed	PKHD1 ciliary IPT domain containing fibrocystin/polyductin	PKHD1	PKHD1	3 out of 5	Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix	apical plasma membrane [GO:0016324]; cell [GO:0005623]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cilium [GO:0005929]; integral component of membrane [GO:0016021]; mitotic spindle [GO:0072686]; perinuclear region of cytoplasm [GO:0048471]
A0A1D5QF80	unreviewed	Ig-like domain-containing protein	MFAP3L	MFAP3L	2 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
A0A1D5QKH6	unreviewed	Sec8_exocyst domain-containing protein	EXOC4	EXOC4	2 out of 5	Coiled coil;Reference proteome	cell [GO:0005623]; exocyst [GO:0000145]; growth cone membrane [GO:0032584]; synapse [GO:0045202]
F7G642	unreviewed	Agrin	AGRN	AGRN	3 out of 5	Disulfide bond;EGF-like domain;Laminin EGF-like domain;Reference proteome;Repeat;Signal	basement membrane [GO:0005604]; plasma membrane [GO:0005886]; synapse [GO:0045202]
F7B475	unreviewed	AT-rich interaction domain 1B	ARID1B	ARID1B	2 out of 5	Nucleus;Reference proteome;Transcription;Transcription regulation	brahma complex [GO:0035060]; cytosol [GO:0005829]; nBAF complex [GO:0071565]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; SWI/SNF complex [GO:0016514]; synapse [GO:0045202]
F6U605	unreviewed	Interleukin 6 receptor	IL6R	IL6R	3 out of 5	Immunoglobulin domain;Membrane;Reference proteome;Transmembrane;Transmembrane helix	apical plasma membrane [GO:0016324]; ciliary neurotrophic factor receptor complex [GO:0070110]; external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; interleukin-6 receptor complex [GO:0005896]; receptor complex [GO:0043235]
F7EDE4	unreviewed	Signal regulatory protein gamma	SIRPG	SIRPG	1 out of 5	Reference proteome;Signal	plasma membrane [GO:0005886]
A0A1D5R9B8	unreviewed	Angiotensin-converting enzyme (EC 3.4.-.-)	ACE	ACE	5 out of 5	Carboxypeptidase;Glycoprotein;Hydrolase;Membrane;Metal-binding;Metalloprotease;Protease;Reference proteome;Signal;Transmembrane;Transmembrane helix;Zinc	endosome [GO:0005768]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; lysosome [GO:0005764]; plasma membrane [GO:0005886]
F7HTK5	unreviewed	Catsper channel auxiliary subunit epsilon	CATSPERE	CATSPERE	1 out of 5	Reference proteome;Signal	CatSper complex [GO:0036128]
A0A1D5R3V2	unreviewed	Uncharacterized protein	LOC699873	LOC699873	1 out of 5	Calcium;Cell adhesion;Membrane;Reference proteome;Repeat;Transmembrane;Transmembrane helix	integral component of plasma membrane [GO:0005887]
A0A1D5QCX7	unreviewed	Cadherin 2	CDH2	CDH2	2 out of 5	Calcium;Cell adhesion;Cell membrane;Membrane;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A0A1D5QSR3	unreviewed	Aldehyde dehydrogenase	ALDH3A1	ALDH3A1	2 out of 5	Coiled coil;Oxidoreductase;Reference proteome	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; plasma membrane [GO:0005886]
F6PJG7	unreviewed	Leukotriene B4 receptor	LTB4R	LTB4R	1 out of 5	Reference proteome	integral component of plasma membrane [GO:0005887]
A0A1D5RBV1	unreviewed	Adenylate cyclase type 3 (EC 4.6.1.1)	ADCY3	ADCY3	3 out of 5	ATP-binding;Lyase;Magnesium;Manganese;Membrane;Metal-binding;Nucleotide-binding;Reference proteome;Transmembrane;Transmembrane helix;cAMP biosynthesis	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A0A1D5Q264	unreviewed	Annexin	ANXA5	ANXA5	2 out of 5	Annexin;Calcium;Calcium/phospholipid-binding;Reference proteome;Repeat	cytoplasm [GO:0005737]; endothelial microparticle [GO:0072563]; external side of plasma membrane [GO:0009897]
A0A5F7ZLD3	unreviewed	Chloride anion exchanger (Solute carrier family 26 member 3)	SLC26A3	SLC26A3	2 out of 5	Antiport;Chloride;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	integral component of plasma membrane [GO:0005887]
H9H321	unreviewed	RCC1 domain containing 1	RCCD1	RCCD1	1 out of 5	Reference proteome;Repeat	cytosol [GO:0005829]; plasma membrane [GO:0005886]
A0A1D5QE40	unreviewed	Glutamate ionotropic receptor NMDA type subunit 2A	GRIN2A	GRIN2A	5 out of 5	Cell junction;Cell membrane;Ion channel;Ion transport;Ligand-gated ion channel;Membrane;Postsynaptic cell membrane;Receptor;Reference proteome;Signal;Synapse;Transmembrane;Transmembrane helix;Transport	cell [GO:0005623]; cell surface [GO:0009986]; endoplasmic reticulum [GO:0005783]; glutamatergic synapse [GO:0098978]; integral component of postsynaptic density membrane [GO:0099061]; neuron projection [GO:0043005]; NMDA selective glutamate receptor complex [GO:0017146]; plasma membrane [GO:0005886]; postsynaptic density membrane [GO:0098839]; postsynaptic membrane [GO:0045211]; presynaptic membrane [GO:0042734]; synaptic vesicle [GO:0008021]
A0A5F7ZS84	unreviewed	Olfactory receptor	OR1B1	OR1B1	2 out of 5	Cell membrane;G-protein coupled receptor;Membrane;Olfaction;Receptor;Reference proteome;Sensory transduction;Transducer;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A0A5F7Z7T5	unreviewed	Uncharacterized protein	GRIA2	GRIA2	2 out of 5	Cell junction;Cell membrane;Ion channel;Ion transport;Ligand-gated ion channel;Membrane;Postsynaptic cell membrane;Receptor;Reference proteome;Signal;Synapse;Transmembrane;Transmembrane helix;Transport	integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]
A0A5F7ZTY5	unreviewed	Olfactory receptor	OR5D14	OR5D14	2 out of 5	Cell membrane;G-protein coupled receptor;Membrane;Olfaction;Receptor;Reference proteome;Sensory transduction;Transducer;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F7CZ86	unreviewed	Heat shock protein family A (Hsp70) member 1 like	HSPA1L	HSPA1L	3 out of 5	ATP-binding;Nucleotide-binding;Reference proteome	cell body [GO:0044297]; COP9 signalosome [GO:0008180]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; zona pellucida receptor complex [GO:0002199]
A0A5F7ZJS0	unreviewed	Transient receptor potential cation channel subfamily V member 2	TRPV2	TRPV2	2 out of 5	ANK repeat;Ion channel;Ion transport;Membrane;Reference proteome;Repeat;Transmembrane;Transmembrane helix;Transport	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A0A1D5RCL8	unreviewed	Uncharacterized protein	BSG	BSG	1 out of 5	Immunoglobulin domain;Membrane;Reference proteome;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F7HDF6	unreviewed	Protein kinase domain-containing protein	CSNK1G1	CSNK1G1	2 out of 5	ATP-binding;Kinase;Nucleotide-binding;Reference proteome;Serine/threonine-protein kinase;Transferase	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
A0A5F8AIT8	unreviewed	Cystic fibrosis transmembrane conductance regulator (EC 5.6.1.6) (ATP-binding cassette sub-family C member 7) (Channel conductance-controlling ATPase) (cAMP-dependent chloride channel)	CFTR	CFTR	3 out of 5	ATP-binding;Chloride;Chloride channel;Ion channel;Ion transport;Membrane;Nucleotide-binding;Phosphoprotein;Reference proteome;Transmembrane;Transmembrane helix;Transport	chloride channel complex [GO:0034707]; plasma membrane [GO:0005886]
G7MZ80	unreviewed	Cholinergic receptor nicotinic beta 3 subunit	CHRNB3	CHRNB3	2 out of 5	Cell junction;Cell membrane;Disulfide bond;Ion channel;Ion transport;Ligand-gated ion channel;Membrane;Postsynaptic cell membrane;Receptor;Reference proteome;Signal;Synapse;Transmembrane;Transmembrane helix;Transport	integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]
F6VL34	unreviewed	Ig-like domain-containing protein	MAMU-DMA	MAMU-DMA	2 out of 5	Disulfide bond;Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; MHC class II protein complex [GO:0042613]
F7F746	unreviewed	Glutamate ionotropic receptor AMPA type subunit 3	GRIA3	GRIA3	2 out of 5	Cell junction;Cell membrane;Ion channel;Ion transport;Ligand-gated ion channel;Membrane;Postsynaptic cell membrane;Receptor;Reference proteome;Signal;Synapse;Transmembrane;Transmembrane helix;Transport	AMPA glutamate receptor complex [GO:0032281]; dendritic spine [GO:0043197]; plasma membrane [GO:0005886]; postsynaptic density membrane [GO:0098839]; postsynaptic membrane [GO:0045211]
F7HP21	unreviewed	Gelsolin	GSN	GSN	5 out of 5	Reference proteome;Repeat	actin cap [GO:0030478]; cell [GO:0005623]; cytosol [GO:0005829]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; lamellipodium [GO:0030027]; nucleus [GO:0005634]; phagocytic vesicle [GO:0045335]; plasma membrane [GO:0005886]; podosome [GO:0002102]; sarcoplasm [GO:0016528]
F7GMX1	unreviewed	Solute carrier family 5 member 1	SLC5A1	SLC5A1	1 out of 5	Reference proteome	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F6Z554	unreviewed	Solute carrier family 5 member 5	SLC5A5	SLC5A5	2 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
F7F541	unreviewed	Uncharacterized protein	EXOC1	EXOC1	2 out of 5	Coiled coil;Reference proteome	exocyst [GO:0000145]; plasma membrane [GO:0005886]
F6X9G9	unreviewed	Uncharacterized protein			2 out of 5	ATP-binding;Cytoplasm;Cytoskeleton;Nucleotide-binding;Reference proteome	actin filament [GO:0005884]; axon [GO:0030424]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; dense body [GO:0097433]; focal adhesion [GO:0005925]; membrane [GO:0016020]; NuA4 histone acetyltransferase complex [GO:0035267]; plasma membrane [GO:0005886]; presynapse [GO:0098793]; synapse [GO:0045202]
F6Z3N1	unreviewed	Kremen protein (Kringle-containing protein marking the eye and the nose)	KREMEN2	KREMEN2	2 out of 5	Cell membrane;Disulfide bond;Kringle;Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix;Wnt signaling pathway	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A0A0B4J1D1	unreviewed	Uncharacterized protein			1 out of 5	Disulfide bond;Immunoglobulin domain;Membrane;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A0A1D5QPG7	unreviewed	Shroom family member 4	SHROOM4	SHROOM4	3 out of 5	Coiled coil;Reference proteome	actin filament [GO:0005884]; adherens junction [GO:0005912]; apical junction complex [GO:0043296]; apical plasma membrane [GO:0016324]; basal plasma membrane [GO:0009925]; cortical actin cytoskeleton [GO:0030864]; cytoplasmic side of plasma membrane [GO:0009898]; focal adhesion [GO:0005925]; intracellular membrane-bounded organelle [GO:0043231]; stress fiber [GO:0001725]
